CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full_Name,Age,Income_Bracket
11177,MR.,JOSE,FLORES,7/4/1942,M,M,jose6@adventure-works.com,110000,2,Graduate Degree,Management,Y,JOSE FLORES,84,Premium
11178,MR.,NATHAN,JOHNSON,8/24/1943,M,M,nathan55@adventure-works.com,100000,2,Graduate Degree,Management,Y,NATHAN JOHNSON,83,Premium
11179,MRS.,MOLLY,RODRIGUEZ,6/14/1943,M,F,molly18@adventure-works.com,120000,2,Graduate Degree,Management,Y,MOLLY RODRIGUEZ,83,Premium
11180,MRS.,APRIL,ANAND,1/2/1943,M,F,april18@adventure-works.com,160000,1,Bachelors,Management,Y,APRIL ANAND,83,Premium
11181,MR.,DEVIN,MARTIN,8/8/1943,M,M,devin13@adventure-works.com,170000,2,Graduate Degree,Management,Y,DEVIN MARTIN,83,Premium
11182,MRS.,STEPHANIE,TORRES,8/25/1944,S,F,stephanie19@adventure-works.com,70000,4,Bachelors,Management,Y,STEPHANIE TORRES,82,Mid-Range
11183,MRS.,JASMINE,LEE,7/15/1944,S,F,jasmine19@adventure-works.com,70000,4,Bachelors,Management,Y,JASMINE LEE,82,Mid-Range
11184,MRS.,MEGHAN,HERNANDEZ,11/16/1944,S,F,meghan3@adventure-works.com,70000,4,Bachelors,Management,Y,MEGHAN HERNANDEZ,82,Mid-Range
11185,MRS.,ASHLEY,HENDERSON,10/8/1944,S,F,ashley31@adventure-works.com,70000,4,Bachelors,Management,Y,ASHLEY HENDERSON,82,Mid-Range
11186,MRS.,SARAH,PRICE,5/21/1944,S,F,sarah25@adventure-works.com,70000,4,Bachelors,Management,Y,SARAH PRICE,82,Mid-Range
11187,MRS.,JENNIFER,COOPER,2/22/1944,M,F,jennifer63@adventure-works.com,60000,4,Graduate Degree,Management,Y,JENNIFER COOPER,82,Mid-Range
11188,MRS.,CATHERINE,MORRIS,9/6/1944,M,F,catherine16@adventure-works.com,60000,4,Graduate Degree,Management,N,CATHERINE MORRIS,82,Mid-Range
11190,MR.,CARSON,BRYANT,6/22/1944,M,M,carson17@adventure-works.com,70000,5,Bachelors,Management,Y,CARSON BRYANT,82,Mid-Range
11191,MRS.,KRISTI,PEREZ,12/18/1945,S,F,kristi39@adventure-works.com,70000,5,Bachelors,Management,Y,KRISTI PEREZ,81,Mid-Range
11192,MR.,JAMES,BROWN,9/13/1945,M,M,james79@adventure-works.com,60000,4,Bachelors,Management,Y,JAMES BROWN,81,Mid-Range
11193,MR.,IAN,GRAY,2/13/1945,M,M,ian72@adventure-works.com,60000,4,Bachelors,Management,Y,IAN GRAY,81,Mid-Range
11194,MRS.,JACQUELINE,PRICE,6/10/1945,M,F,jacqueline0@adventure-works.com,60000,4,Bachelors,Management,Y,JACQUELINE PRICE,81,Mid-Range
11195,MRS.,MEGAN,HENDERSON,2/10/1946,M,F,megan55@adventure-works.com,60000,5,Bachelors,Management,Y,MEGAN HENDERSON,80,Mid-Range
11196,MR.,ALFREDO,ROMERO,6/7/1946,M,M,alfredo10@adventure-works.com,60000,5,Bachelors,Management,Y,ALFREDO ROMERO,80,Mid-Range
11197,MRS.,ANDREA,MORRIS,6/18/1946,M,F,andrea18@adventure-works.com,70000,3,Bachelors,Management,N,ANDREA MORRIS,80,Mid-Range
11198,MRS.,BROOKE,SANDERS,11/26/1946,S,F,brooke3@adventure-works.com,70000,4,Bachelors,Management,Y,BROOKE SANDERS,80,Mid-Range
11199,MRS.,JACQUELINE,BENNETT,11/6/1946,M,F,jacqueline1@adventure-works.com,70000,4,Bachelors,Management,Y,JACQUELINE BENNETT,80,Mid-Range
11200,MR.,JASON,GRIFFIN,11/22/1947,M,M,jason18@adventure-works.com,70000,4,Bachelors,Management,Y,JASON GRIFFIN,79,Mid-Range
11201,MRS.,AMANDA,FOSTER,8/18/1947,M,F,amanda37@adventure-works.com,70000,4,Bachelors,Management,Y,AMANDA FOSTER,79,Mid-Range
11202,MRS.,ALEXIA,PRICE,8/26/1947,M,F,alexia0@adventure-works.com,80000,5,Bachelors,Management,N,ALEXIA PRICE,79,Mid-Range
11203,MR.,LUIS,DIAZ,8/21/1948,M,M,luis21@adventure-works.com,40000,2,High School,Professional,Y,LUIS DIAZ,78,Budget
11205,MRS.,ABBY,FERNANDEZ,7/24/1948,M,F,abby13@adventure-works.com,40000,2,High School,Professional,Y,ABBY FERNANDEZ,78,Budget
11206,MR.,BLAKE,FLORES,9/24/1948,M,M,blake60@adventure-works.com,60000,2,Partial College,Professional,Y,BLAKE FLORES,78,Mid-Range
11207,MRS.,DANIELLE,COX,7/19/1948,S,F,danielle12@adventure-works.com,60000,2,Partial College,Professional,Y,DANIELLE COX,78,Mid-Range
11208,MRS.,MARIA,REED,2/4/1948,M,F,maria4@adventure-works.com,60000,2,Bachelors,Management,Y,MARIA REED,78,Mid-Range
11209,MRS.,ALLISON,EVANS,1/13/1948,M,F,allison21@adventure-works.com,60000,2,Bachelors,Management,Y,ALLISON EVANS,78,Mid-Range
11210,MR.,EDWARD,WOOD,6/8/1948,M,M,edward50@adventure-works.com,70000,4,Partial College,Professional,Y,EDWARD WOOD,78,Mid-Range
11211,MRS.,SAMANTHA,RUSSELL,10/12/1949,M,F,samantha42@adventure-works.com,40000,2,High School,Professional,Y,SAMANTHA RUSSELL,77,Budget
11212,MRS.,CHLOE,CAMPBELL,11/5/1949,M,F,chloe4@adventure-works.com,40000,2,High School,Professional,Y,CHLOE CAMPBELL,77,Budget
11213,MRS.,STEPHANIE,MURPHY,5/14/1949,S,F,stephanie11@adventure-works.com,60000,2,Partial College,Professional,Y,STEPHANIE MURPHY,77,Mid-Range
11214,MR.,CHARLES,MILLER,11/7/1949,S,M,charles9@adventure-works.com,60000,2,Partial College,Professional,Y,CHARLES MILLER,77,Mid-Range
11215,MRS.,ANA,PERRY,6/21/1950,M,F,ana7@adventure-works.com,40000,2,Partial High School,Skilled Manual,Y,ANA PERRY,76,Budget
11216,MRS.,JASMINE,TORRES,5/20/1950,S,F,jasmine32@adventure-works.com,60000,2,Partial College,Professional,Y,JASMINE TORRES,76,Mid-Range
11217,MRS.,NATALIE,ADAMS,2/11/1950,S,F,natalie58@adventure-works.com,60000,2,Partial College,Professional,Y,NATALIE ADAMS,76,Mid-Range
11218,MRS.,OLIVIA,BROWN,9/11/1950,S,F,olivia4@adventure-works.com,60000,2,Partial College,Professional,N,OLIVIA BROWN,76,Mid-Range
11219,MR.,CHARLES,COOK,12/2/1950,M,M,charles69@adventure-works.com,60000,2,High School,Professional,Y,CHARLES COOK,76,Mid-Range
11220,MRS.,ERICA,HUANG,2/23/1950,M,F,erica5@adventure-works.com,60000,2,Partial College,Professional,Y,ERICA HUANG,76,Mid-Range
11221,MR.,NATHAN,PERRY,6/10/1950,M,M,nathan3@adventure-works.com,70000,4,Partial College,Professional,Y,NATHAN PERRY,76,Mid-Range
11222,MRS.,ALEXANDRA,RIVERA,8/17/1950,M,F,alexandra11@adventure-works.com,80000,3,Bachelors,Management,Y,ALEXANDRA RIVERA,76,Mid-Range
11223,MRS.,HAILEY,PATTERSON,9/16/1951,S,F,hailey30@adventure-works.com,70000,2,High School,Professional,Y,HAILEY PATTERSON,75,Mid-Range
11224,MRS.,TIFFANY,LI,9/6/1951,S,F,tiffany3@adventure-works.com,70000,2,High School,Professional,Y,TIFFANY LI,75,Mid-Range
11226,MRS.,SYDNEY,ROSS,9/27/1951,M,F,sydney26@adventure-works.com,60000,2,Partial College,Professional,Y,SYDNEY ROSS,75,Mid-Range
11227,MR.,MARSHALL,CHAVEZ,8/12/1951,S,M,marshall35@adventure-works.com,60000,2,Partial College,Professional,Y,MARSHALL CHAVEZ,75,Mid-Range
11228,MRS.,ASHLEY,JONES,4/19/1951,M,F,ashley3@adventure-works.com,60000,2,Partial College,Professional,Y,ASHLEY JONES,75,Mid-Range
11229,MR.,ADRIAN,STEWART,12/3/1951,S,M,adrian21@adventure-works.com,70000,4,Partial College,Professional,Y,ADRIAN STEWART,75,Mid-Range
11230,MRS.,AMBER,TURNER,4/3/1951,M,F,amber4@adventure-works.com,70000,4,Partial College,Professional,N,AMBER TURNER,75,Mid-Range
11231,MR.,DENNIS,ZHANG,11/14/1952,M,M,dennis1@adventure-works.com,60000,2,High School,Professional,Y,DENNIS ZHANG,74,Mid-Range
11232,MRS.,HAILEY,BRYANT,9/27/1952,M,F,hailey38@adventure-works.com,60000,3,High School,Professional,N,HAILEY BRYANT,74,Mid-Range
11233,MR.,TODD,LI,9/9/1952,M,M,todd5@adventure-works.com,70000,4,Partial College,Professional,Y,TODD LI,74,Mid-Range
11234,,ANNA,GRIFFIN,11/19/1952,S,NA,anna46@adventure-works.com,70000,4,Partial College,Professional,Y,ANNA GRIFFIN,74,Mid-Range
11235,MR.,ANGEL,STEWART,2/8/1952,M,M,angel24@adventure-works.com,70000,4,Partial College,Professional,Y,ANGEL STEWART,74,Mid-Range
11236,MR.,JEREMY,BUTLER,3/5/1952,S,M,jeremy29@adventure-works.com,70000,5,Partial College,Professional,Y,JEREMY BUTLER,74,Mid-Range
11237,MR.,CLARENCE,ANAND,9/23/1958,S,M,clarence36@adventure-works.com,130000,2,Bachelors,Management,N,CLARENCE ANAND,68,Premium
11238,MRS.,MAYRA,PRASAD,8/10/1958,S,F,mayra9@adventure-works.com,130000,2,Bachelors,Management,N,MAYRA PRASAD,68,Premium
11239,MRS.,LATOYA,GOEL,10/6/1958,M,F,latoya18@adventure-works.com,130000,2,Partial College,Professional,N,LATOYA GOEL,68,Premium
11240,MRS.,ANNE,HERNANDEZ,12/11/1958,M,F,anne4@adventure-works.com,160000,2,Partial College,Professional,Y,ANNE HERNANDEZ,68,Premium
11241,MRS.,LISA,CAI,10/11/1957,S,F,lisa24@adventure-works.com,100000,2,Partial College,Professional,Y,LISA CAI,69,Premium
11242,MR.,LARRY,MUNOZ,11/11/1957,M,M,larry9@adventure-works.com,110000,2,Partial College,Professional,Y,LARRY MUNOZ,69,Premium
11243,MRS.,ROBIN,ALVAREZ,10/9/1957,M,F,robin2@adventure-works.com,150000,2,Partial College,Professional,Y,ROBIN ALVAREZ,69,Premium
11244,MRS.,ALEXIS,COLEMAN,11/26/1957,S,F,alexis28@adventure-works.com,170000,2,Bachelors,Management,N,ALEXIS COLEMAN,69,Premium
11245,MR.,RICKY,VAZQUEZ,10/27/1956,M,M,ricky15@adventure-works.com,120000,3,High School,Professional,N,RICKY VAZQUEZ,70,Premium
11247,MRS.,CLAUDIA,ZHOU,6/6/1956,S,F,claudia7@adventure-works.com,130000,3,Partial College,Professional,N,CLAUDIA ZHOU,70,Premium
11248,MR.,TRISTAN,ALEXANDER,3/26/1955,M,M,tristan19@adventure-works.com,110000,3,Partial College,Professional,Y,TRISTAN ALEXANDER,71,Premium
11249,MRS.,CINDY,PATEL,7/13/1955,M,F,cindy3@adventure-works.com,130000,3,Partial College,Professional,Y,CINDY PATEL,71,Premium
11250,MRS.,SHANNON,LIU,3/12/1955,M,F,shannon4@adventure-works.com,170000,3,High School,Professional,Y,SHANNON LIU,71,Premium
11251,MR.,XAVIER,LONG,7/4/1932,S,M,xavier51@adventure-works.com,30000,4,High School,Professional,N,XAVIER LONG,94,Budget
11252,MR.,NICHOLAS,THOMPSON,6/7/1932,S,M,nicholas16@adventure-works.com,90000,3,Graduate Degree,Management,Y,NICHOLAS THOMPSON,94,Mid-Range
11253,MR.,JOSÉ,HERNANDEZ,2/28/1933,M,M,josé54@adventure-works.com,60000,2,Graduate Degree,Management,Y,JOSÉ HERNANDEZ,93,Mid-Range
11254,MR.,JOHNATHAN,VANCE,3/3/1933,M,M,johnathan5@adventure-works.com,70000,4,Graduate Degree,Management,Y,JOHNATHAN VANCE,93,Mid-Range
11255,MR.,COLIN,LIN,4/4/1933,M,M,colin8@adventure-works.com,70000,4,Graduate Degree,Management,Y,COLIN LIN,93,Mid-Range
11256,MRS.,KATELYN,HERNANDEZ,9/20/1933,M,F,katelyn42@adventure-works.com,70000,4,Graduate Degree,Management,Y,KATELYN HERNANDEZ,93,Mid-Range
11257,MRS.,JACQUELINE,POWELL,1/6/1933,S,F,jacqueline9@adventure-works.com,120000,1,Graduate Degree,Management,Y,JACQUELINE POWELL,93,Premium
11258,MR.,XAVIER,HILL,6/28/1933,M,M,xavier26@adventure-works.com,120000,1,Graduate Degree,Management,Y,XAVIER HILL,93,Premium
11259,MRS.,VICTORIA,STEWART,3/27/1965,M,F,victoria24@adventure-works.com,100000,4,Partial College,Professional,Y,VICTORIA STEWART,61,Premium
11260,MRS.,KATELYN,KELLY,4/12/1965,M,F,katelyn1@adventure-works.com,110000,2,Bachelors,Management,Y,KATELYN KELLY,61,Premium
11261,MRS.,STEPHANIE,COLLINS,4/24/1965,M,F,stephanie52@adventure-works.com,130000,1,Graduate Degree,Management,Y,STEPHANIE COLLINS,61,Premium
11262,MRS.,JENNIFER,SIMMONS,5/4/1964,M,F,jennifer88@adventure-works.com,80000,4,Bachelors,Management,Y,JENNIFER SIMMONS,62,Mid-Range
11263,MRS.,TRINITY,RICHARDSON,9/11/1964,M,F,trinity9@adventure-works.com,90000,5,Partial College,Professional,Y,TRINITY RICHARDSON,62,Mid-Range
11264,MR.,EDUARDO,MARTIN,6/17/1964,S,M,eduardo13@adventure-works.com,90000,5,Partial College,Professional,N,EDUARDO MARTIN,62,Mid-Range
11265,MRS.,ELIZABETH,JONES,7/13/1964,M,F,elizabeth7@adventure-works.com,90000,5,Partial College,Professional,Y,ELIZABETH JONES,62,Mid-Range
11266,MS.,TAYLOR,HOWARD,5/5/1964,S,F,taylor14@adventure-works.com,90000,0,Partial College,Professional,N,TAYLOR HOWARD,62,Mid-Range
11267,MR.,DAVID,DIAZ,10/2/1964,S,M,david55@adventure-works.com,120000,4,Partial College,Professional,Y,DAVID DIAZ,62,Premium
11268,MRS.,KATELYN,CARTER,5/3/1964,M,F,katelyn33@adventure-works.com,130000,2,Graduate Degree,Management,Y,KATELYN CARTER,62,Premium
11269,MR.,RYAN,FOSTER,10/13/1964,M,M,ryan19@adventure-works.com,130000,2,Graduate Degree,Management,Y,RYAN FOSTER,62,Premium
11270,MR.,ROBERT,LEE,5/4/1964,M,M,robert82@adventure-works.com,130000,2,Graduate Degree,Management,Y,ROBERT LEE,62,Premium
11271,MRS.,DANIELLE,REED,6/5/1964,S,F,danielle23@adventure-works.com,150000,2,Bachelors,Management,N,DANIELLE REED,62,Premium
11272,MRS.,LAUREN,MARTINEZ,11/10/1956,S,F,lauren35@adventure-works.com,70000,4,Partial College,Professional,Y,LAUREN MARTINEZ,70,Mid-Range
11273,MR.,NATHAN,LAL,10/1/1956,M,M,nathan26@adventure-works.com,90000,2,Partial College,Professional,Y,NATHAN LAL,70,Mid-Range
11274,MR.,KYLE,FOSTER,4/12/1934,M,M,kyle11@adventure-works.com,50000,2,Graduate Degree,Management,Y,KYLE FOSTER,92,Mid-Range
11275,MRS.,JENNY,RAI,1/18/1934,M,F,jenny40@adventure-works.com,80000,4,Graduate Degree,Management,Y,JENNY RAI,92,Mid-Range
11276,MRS.,NANCY,CHAPMAN,9/19/1963,M,F,nancy7@adventure-works.com,80000,4,Partial College,Professional,Y,NANCY CHAPMAN,63,Mid-Range
11277,MR.,CHARLES,JACKSON,6/10/1963,M,M,charles15@adventure-works.com,80000,4,Partial College,Professional,Y,CHARLES JACKSON,63,Mid-Range
11278,MR.,JONATHAN,PHILLIPS,8/20/1963,S,M,jonathan35@adventure-works.com,90000,0,Partial College,Professional,N,JONATHAN PHILLIPS,63,Mid-Range
11279,MS.,AMANDA,COOK,9/12/1963,M,F,amanda3@adventure-works.com,90000,0,Partial College,Professional,Y,AMANDA COOK,63,Mid-Range
11280,MR.,ROBERT,COLLINS,8/21/1963,M,M,robert45@adventure-works.com,90000,0,Partial College,Professional,Y,ROBERT COLLINS,63,Mid-Range
11281,MRS.,MEGAN,BARNES,10/10/1963,S,F,megan53@adventure-works.com,110000,4,Bachelors,Management,Y,MEGAN BARNES,63,Premium
11282,MR.,CHRISTIAN,THOMAS,1/16/1962,M,M,christian46@adventure-works.com,90000,5,Partial College,Professional,Y,CHRISTIAN THOMAS,64,Mid-Range
11283,MR.,ARTURO,LAL,10/26/1962,M,M,arturo33@adventure-works.com,110000,1,Bachelors,Management,Y,ARTURO LAL,64,Premium
11284,MRS.,THERESA,SERRANO,3/27/1962,M,F,theresa12@adventure-works.com,110000,1,Bachelors,Management,Y,THERESA SERRANO,64,Premium
11285,MR.,JEREMY,ANDERSON,3/19/1962,M,M,jeremy2@adventure-works.com,120000,1,Partial College,Professional,N,JEREMY ANDERSON,64,Premium
11286,MR.,HUNTER,GRIFFIN,3/3/1962,M,M,hunter16@adventure-works.com,170000,0,Graduate Degree,Management,Y,HUNTER GRIFFIN,64,Premium
11287,MR.,HENRY,GARCIA,1/16/1961,M,M,henry16@adventure-works.com,70000,5,Partial College,Professional,N,HENRY GARCIA,65,Mid-Range
11288,MRS.,CINDY,SANCHEZ,9/16/1961,M,F,cindy19@adventure-works.com,110000,1,Bachelors,Management,Y,CINDY SANCHEZ,65,Premium
11289,MRS.,MARIA,CARTER,3/7/1961,M,F,maria53@adventure-works.com,130000,1,Bachelors,Management,Y,MARIA CARTER,65,Premium
11290,MRS.,KATELYN,SANCHEZ,8/18/1961,M,F,katelyn26@adventure-works.com,130000,1,Bachelors,Management,Y,KATELYN SANCHEZ,65,Premium
11291,MRS.,JENNA,WRIGHT,5/5/1961,M,F,jenna19@adventure-works.com,130000,1,Bachelors,Management,Y,JENNA WRIGHT,65,Premium
11292,MR.,SETH,PHILLIPS,11/5/1961,S,M,seth42@adventure-works.com,150000,1,Partial College,Professional,N,SETH PHILLIPS,65,Premium
11293,MR.,LUKE,LONG,5/27/1955,S,M,luke28@adventure-works.com,60000,2,High School,Professional,N,LUKE LONG,71,Mid-Range
11294,MR.,DALTON,CLARK,9/3/1955,M,M,dalton18@adventure-works.com,60000,2,High School,Professional,N,DALTON CLARK,71,Mid-Range
11295,MRS.,TAYLOR,LEWIS,5/16/1954,S,F,taylor67@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y,TAYLOR LEWIS,72,Mid-Range
11296,MRS.,HALEY,RICHARDSON,10/7/1935,S,F,haley10@adventure-works.com,50000,2,Graduate Degree,Management,Y,HALEY RICHARDSON,91,Mid-Range
11297,MR.,NOAH,COLEMAN,2/2/1935,S,M,noah2@adventure-works.com,70000,4,Graduate Degree,Management,Y,NOAH COLEMAN,91,Mid-Range
11298,MR.,JON,LUO,3/3/1935,M,M,jon46@adventure-works.com,70000,4,Graduate Degree,Management,Y,JON LUO,91,Mid-Range
11299,MR.,ORLANDO,VAZQUEZ,4/1/1936,M,M,orlando14@adventure-works.com,70000,4,Graduate Degree,Management,Y,ORLANDO VAZQUEZ,90,Mid-Range
11300,MR.,FERNANDO,BARNES,3/3/1960,M,M,fernando47@adventure-works.com,80000,5,Partial College,Professional,N,FERNANDO BARNES,66,Mid-Range
11301,MR.,CAMERON,RODRIGUEZ,6/9/1960,M,M,cameron38@adventure-works.com,80000,5,Partial College,Professional,Y,CAMERON RODRIGUEZ,66,Mid-Range
11302,MR.,SPENCER,RUSSELL,12/12/1960,S,M,spencer22@adventure-works.com,90000,4,High School,Professional,N,SPENCER RUSSELL,66,Mid-Range
11303,MRS.,JULIA,COLEMAN,10/11/1960,S,F,julia72@adventure-works.com,90000,4,High School,Professional,N,JULIA COLEMAN,66,Mid-Range
11304,MS.,JULIA,GARCIA,3/17/1960,M,F,julia38@adventure-works.com,100000,0,Partial College,Professional,Y,JULIA GARCIA,66,Premium
11305,MR.,SEAN,EVANS,6/19/1960,M,M,sean31@adventure-works.com,110000,3,Partial College,Professional,N,SEAN EVANS,66,Premium
11306,MR.,MICAH,ZHOU,6/22/1960,M,M,micah19@adventure-works.com,110000,3,Partial College,Professional,N,MICAH ZHOU,66,Premium
11307,MR.,HUNTER,RODRIGUEZ,11/4/1954,M,M,hunter53@adventure-works.com,80000,2,Partial High School,Skilled Manual,Y,HUNTER RODRIGUEZ,72,Mid-Range
11308,MR.,IAN,GONZALES,3/5/1954,M,M,ian57@adventure-works.com,60000,2,High School,Professional,N,IAN GONZALES,72,Mid-Range
11309,MRS.,VICTORIA,LEWIS,6/12/1954,S,F,victoria20@adventure-works.com,60000,2,High School,Professional,Y,VICTORIA LEWIS,72,Mid-Range
11310,MRS.,ERIN,SANDERS,7/9/1953,S,F,erin7@adventure-works.com,70000,3,Graduate Degree,Management,Y,ERIN SANDERS,73,Mid-Range
11311,MRS.,GABRIELLE,LOPEZ,8/24/1953,S,F,gabrielle63@adventure-works.com,70000,3,Graduate Degree,Management,N,GABRIELLE LOPEZ,73,Mid-Range
11312,MRS.,SARA,RICHARDSON,4/3/1953,S,F,sara10@adventure-works.com,70000,3,Graduate Degree,Management,Y,SARA RICHARDSON,73,Mid-Range
11313,MR.,TREVOR,JENKINS,2/27/1953,S,M,trevor6@adventure-works.com,70000,3,Graduate Degree,Management,Y,TREVOR JENKINS,73,Mid-Range
11315,MRS.,HAILEY,WARD,10/1/1953,S,F,hailey12@adventure-works.com,70000,3,Graduate Degree,Management,N,HAILEY WARD,73,Mid-Range
11316,MR.,LUKE,ALLEN,11/17/1953,M,M,luke52@adventure-works.com,60000,3,Graduate Degree,Management,Y,LUKE ALLEN,73,Mid-Range
11317,MRS.,VICTORIA,RUSSELL,9/17/1952,S,F,victoria66@adventure-works.com,40000,3,Partial College,Professional,N,VICTORIA RUSSELL,74,Budget
11318,MRS.,JESSICA,WILSON,10/26/1952,S,F,jessica54@adventure-works.com,40000,3,Partial College,Professional,N,JESSICA WILSON,74,Budget
11319,MRS.,JADE,BAILEY,4/27/1937,M,F,jade13@adventure-works.com,70000,4,Graduate Degree,Management,N,JADE BAILEY,89,Mid-Range
11320,MRS.,MORGAN,HILL,6/26/1937,M,F,morgan19@adventure-works.com,80000,4,Graduate Degree,Management,Y,MORGAN HILL,89,Mid-Range
11321,MR.,TERRANCE,RAMAN,7/8/1938,M,M,terrance9@adventure-works.com,90000,5,Bachelors,Management,Y,TERRANCE RAMAN,88,Mid-Range
11322,MRS.,SYDNEY,GARCIA,3/15/1938,M,F,sydney78@adventure-works.com,90000,5,Bachelors,Management,Y,SYDNEY GARCIA,88,Mid-Range
11323,MR.,JOSE,PATTERSON,6/20/1938,S,M,jose33@adventure-works.com,120000,2,Graduate Degree,Management,Y,JOSE PATTERSON,88,Premium
11324,MR.,ZACHARY,ANDERSON,5/14/1939,M,M,zachary39@adventure-works.com,90000,5,Bachelors,Management,Y,ZACHARY ANDERSON,87,Mid-Range
11325,MR.,ELIJAH,ROSS,7/2/1939,S,M,elijah7@adventure-works.com,90000,5,Bachelors,Management,Y,ELIJAH ROSS,87,Mid-Range
11326,MR.,RAFAEL,XIE,6/26/1939,M,M,rafael26@adventure-works.com,130000,2,Bachelors,Management,Y,RAFAEL XIE,87,Premium
11327,MR.,JAIME,MORENO,3/4/1940,M,M,jaime48@adventure-works.com,90000,5,Bachelors,Management,Y,JAIME MORENO,86,Mid-Range
11328,MR.,JULIAN,GRIFFIN,1/1/1940,M,M,julian20@adventure-works.com,90000,5,Bachelors,Management,Y,JULIAN GRIFFIN,86,Mid-Range
11329,MR.,ANDY,ALVAREZ,7/25/1940,S,M,andy9@adventure-works.com,90000,5,Bachelors,Management,Y,ANDY ALVAREZ,86,Mid-Range
11330,MR.,RYAN,THOMPSON,5/13/1940,M,M,ryan38@adventure-works.com,110000,2,Graduate Degree,Management,Y,RYAN THOMPSON,86,Premium
11331,MRS.,SAMANTHA,JENKINS,7/6/1968,M,F,samantha32@adventure-works.com,90000,4,Partial College,Skilled Manual,Y,SAMANTHA JENKINS,58,Mid-Range
11332,MRS.,DEANNA,RAMOS,10/4/1962,S,F,deanna44@adventure-works.com,10000,1,Graduate Degree,Manual,Y,DEANNA RAMOS,64,Budget
11333,MRS.,EMILY,MILLER,7/10/1962,M,F,emily6@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,EMILY MILLER,64,Budget
11334,MRS.,NICOLE,BROWN,3/22/1961,M,F,nicole4@adventure-works.com,10000,1,Bachelors,Manual,Y,NICOLE BROWN,65,Budget
11335,MRS.,CARLA,RAMAN,6/24/1961,M,F,carla14@adventure-works.com,10000,1,Bachelors,Manual,Y,CARLA RAMAN,65,Budget
11336,MR.,SHAUN,RAJI,3/12/1962,M,M,shaun21@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,SHAUN RAJI,64,Budget
11337,MR.,JEROME,ROMERO,9/21/1961,M,M,jerome7@adventure-works.com,10000,1,Bachelors,Manual,Y,JEROME ROMERO,65,Budget
11338,MR.,FRANK,NAVARRO,8/10/1961,M,M,frank17@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,FRANK NAVARRO,65,Budget
11339,MR.,DENNIS,SHE,7/8/1961,S,M,dennis25@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,DENNIS SHE,65,Budget
11340,MRS.,MELODY,MUNOZ,4/6/1936,M,F,melody8@adventure-works.com,10000,1,Graduate Degree,Clerical,Y,MELODY MUNOZ,90,Budget
11341,MR.,RANDY,ZENG,8/21/1936,M,M,randy24@adventure-works.com,20000,1,Graduate Degree,Clerical,Y,RANDY ZENG,90,Budget
11342,MR.,MARSHALL,WANG,3/11/1962,M,M,marshall0@adventure-works.com,30000,5,Graduate Degree,Clerical,Y,MARSHALL WANG,64,Budget
11343,MR.,ARTHUR,CARLSON,9/13/1958,M,M,arthur41@adventure-works.com,10000,1,Bachelors,Manual,Y,ARTHUR CARLSON,68,Budget
11344,MRS.,JESSIE,JIMENEZ,7/24/1957,M,F,jessie3@adventure-works.com,10000,1,Partial College,Manual,Y,JESSIE JIMENEZ,69,Budget
11345,MRS.,ROBIN,RAMOS,3/12/1957,S,F,robin13@adventure-works.com,10000,1,Partial College,Manual,Y,ROBIN RAMOS,69,Budget
11346,MRS.,DEANNA,GUTIERREZ,5/22/1955,S,F,deanna37@adventure-works.com,10000,2,Partial College,Manual,Y,DEANNA GUTIERREZ,71,Budget
11347,MR.,ROY,NAVARRO,12/23/1955,M,M,roy30@adventure-works.com,10000,2,Partial College,Manual,Y,ROY NAVARRO,71,Budget
11348,MR.,SHAWN,RAI,9/22/1955,M,M,shawn19@adventure-works.com,10000,2,Partial College,Manual,Y,SHAWN RAI,71,Budget
11349,MRS.,MINDY,LUO,9/3/1954,M,F,mindy10@adventure-works.com,10000,2,Partial College,Manual,Y,MINDY LUO,72,Budget
11350,MRS.,CARA,ZHOU,1/14/1937,M,F,cara5@adventure-works.com,30000,1,Graduate Degree,Clerical,Y,CARA ZHOU,89,Budget
11351,MRS.,ANNE,RAMOS,4/6/1939,S,F,anne19@adventure-works.com,20000,1,Bachelors,Clerical,Y,ANNE RAMOS,87,Budget
11352,MR.,RAYMOND,RODRIGUEZ,3/7/1940,M,M,raymond20@adventure-works.com,10000,2,Partial College,Manual,Y,RAYMOND RODRIGUEZ,86,Budget
11353,MRS.,CARRIE,ORTEGA,6/11/1941,S,F,carrie19@adventure-works.com,30000,1,Bachelors,Clerical,Y,CARRIE ORTEGA,85,Budget
11354,MRS.,DEANNA,SUAREZ,2/23/1942,M,F,deanna45@adventure-works.com,20000,1,Partial College,Manual,Y,DEANNA SUAREZ,84,Budget
11355,MR.,ROBERTO,GUTIERREZ,12/28/1942,M,M,roberto11@adventure-works.com,40000,1,Graduate Degree,Clerical,Y,ROBERTO GUTIERREZ,84,Budget
11356,MR.,TERRENCE,CARSON,5/27/1980,S,M,terrence15@adventure-works.com,10000,0,Partial College,Manual,N,TERRENCE CARSON,46,Budget
